TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
2019-08-16,TQTF,FXRU ETF,FXRU,300,7084384.3,794.9,786.1,794.9,794.0,790.6,794.0,8962,790.6,790.6,794.0,7259680.85,7259680.85,7259680.85,8298882.54
2019-08-19,TQTD,FXRU ETF,FXRU,12,5535.6,11.99,11.96,11.99,12.09,12.06,11.99,462,795.9,795.9,12.09,9902486.76,9902486.76,9902486.76,130861.7
2019-08-19,TQTE,FXRU ETF,FXRU,2,496.34,10.79,10.79,10.79,10.898,10.869000000000002,10.79,46,795.9,795.9,10.898,9902486.76,9902486.76,9902486.76,117322.74
2019-08-19,TQTF,FXRU ETF,FXRU,442,9500815.4,786.2,786.2,799.8,798.0,795.9,797.5,11934,795.9,795.9,798.0,9902486.76,9902486.76,9902486.76,8298882.54
2019-08-20,TQTD,FXRU ETF,FXRU,18,27256.11,11.95,11.92,11.99,11.92,11.95,11.92,2275,796.1,796.1,11.92,15184147.17,15184147.17,15184147.17,130861.7
2019-08-20,TQTE,FXRU ETF,FXRU,5,25041.82,10.81,10.731,10.81,10.737,10.765999999999998,10.731,2317,796.1,796.1,10.737,15184147.17,15184147.17,15184147.17,117322.74
2019-08-20,TQTF,FXRU ETF,FXRU,423,11516864.2,798.9,793.3,800.0,794.0,796.1,793.7,14481,796.1,796.1,794.0,15184147.17,15184147.17,15184147.17,8298882.54
2019-08-21,TQTD,FXRU ETF,FXRU,10,20091.58,11.98,11.92,11.99,11.79,11.84,11.99,1678,790.9,790.9,11.79,14867053.88,14867053.88,14867053.88,130861.7
2019-08-21,TQTE,FXRU ETF,FXRU,1,10.79,10.79,10.79,10.79,10.645,10.690999999999999,10.79,1,790.9,790.9,10.645,14867053.88,14867053.88,14867053.88,117322.74
2019-08-21,TQTE,FXRU ETF,FXRU,1,10.79,10.79,10.79,10.79,10.645,10.690999999999999,10.79,1,790.9,790.9,10.645,14867053.88,14867053.88,14867053.88,117322.74
2019-08-21,TQTF,FXRU ETF,FXRU,306,13524459.6,798.6,786.8,798.6,787.5,790.9,787.8,17119,790.9,790.9,787.5,14867053.88,14867053.88,14867053.88,8298882.54
2019-08-22,TQTD,FXRU ETF,FXRU,10,14443.04,11.94,11.94,11.99,11.96,11.86,11.99,1205,786.0,786.0,11.96,12925911.83,12925911.83,12925911.83,130861.7
2019-08-22,TQTE,FXRU ETF,FXRU,1,766.8,10.8,10.8,10.8,10.78,10.694,10.8,71,786.0,786.0,10.78,12925911.83,12925911.83,12925911.83,117322.74
2019-08-22,TQTF,FXRU ETF,FXRU,298,11912513.7,786.8,783.0,787.9,792.3,786.0,785.5,15169,786.0,786.0,792.3,12925911.83,12925911.83,12925911.83,8298882.54
2019-08-23,TQTD,FXRU ETF,FXRU,10,12373.68,11.99,11.99,11.99,11.99,11.98,11.99,1032,786.1,786.1,11.99,11075224.87,11075224.87,11075224.87,130861.7
2019-08-23,TQTE,FXRU ETF,FXRU,6,1244.4,10.83,10.82,10.83,10.799000000000001,10.793,10.82,115,786.1,786.1,10.799000000000001,11075224.87,11075224.87,11075224.87,117322.74
2019-08-23,TQTF,FXRU ETF,FXRU,246,10172637.8,797.6,783.2,797.6,786.5,786.1,790.0,12942,786.1,786.1,786.5,11075224.87,11075224.87,11075224.87,8298882.54
2019-08-26,TQTD,FXRU ETF,FXRU,10,476.78,11.83,11.8,11.99,12.04,12.03,11.99,40,789.3,789.3,12.04,10443329.09,10443329.09,10443329.09,130861.7
2019-08-26,TQTE,FXRU ETF,FXRU,2,194.04,10.78,10.78,10.78,10.874,10.868,10.78,18,789.3,789.3,10.874,10443329.09,10443329.09,10443329.09,117322.74
2019-08-26,TQTF,FXRU ETF,FXRU,318,10397958.1,790.1,787.1,792.2,789.7,789.3,790.2,13173,789.3,789.3,789.7,10443329.09,10443329.09,10443329.09,8298882.54
2019-08-27,TQTD,FXRU ETF,FXRU,10,12077.57,12.0,12.0,12.01,12.05,12.04,12.01,1006,794.5,794.5,12.05,8663404.37,8663404.37,8663404.37,130861.7
2019-08-27,TQTE,FXRU ETF,FXRU,0,0.0,,,,10.83,10.825,,0,794.5,794.5,10.83,8663404.37,8663404.37,8663404.37,117322.74
2019-08-27,TQTF,FXRU ETF,FXRU,567,7866604.8,793.0,790.4,798.0,794.9,794.5,794.7,9898,794.5,794.5,794.9,8663404.37,8663404.37,8663404.37,8298882.54
2019-08-28,TQTD,FXRU ETF,FXRU,16,6046.04,12.02,12.01,12.02,12.06,12.05,12.02,503,798.5,798.5,12.06,7364191.69,7364191.69,7364191.69,130861.7
2019-08-28,TQTE,FXRU ETF,FXRU,1,108.3,10.83,10.83,10.83,10.855,10.847000000000001,10.83,10,798.5,798.5,10.855,7364191.69,7364191.69,7364191.69,117322.74
2019-08-28,TQTF,FXRU ETF,FXRU,330,6955604.4,796.3,793.0,802.0,799.0,798.5,798.8,8710,798.5,798.5,799.0,7364191.69,7364191.69,7364191.69,8298882.54
2019-08-29,TQTD,FXRU ETF,FXRU,18,21774.25,12.03,12.02,12.03,12.01,12.03,12.03,1810,798.6,798.6,12.01,8546059.79,8546059.79,8546059.79,130861.7
2019-08-29,TQTE,FXRU ETF,FXRU,1,10.85,10.85,10.85,10.85,10.832,10.842,10.85,1,798.6,798.6,10.832,8546059.79,8546059.79,8546059.79,117322.74
2019-08-29,TQTF,FXRU ETF,FXRU,458,7099173.9,796.2,796.2,801.5,797.9,798.6,797.8,8890,798.6,798.6,797.9,8546059.79,8546059.79,8546059.79,8298882.54
2019-08-30,TQTD,FXRU ETF,FXRU,12,11340.7,12.01,12.0,12.03,11.97,11.93,12.01,944,796.0,796.0,11.97,16607496.01,16607496.01,16607496.01,130861.7
2019-08-30,TQTE,FXRU ETF,FXRU,1,1001.88,10.89,10.89,10.89,10.800999999999998,10.763,10.89,92,796.0,796.0,10.800999999999998,16607496.01,16607496.01,16607496.01,117322.74
2019-08-30,TQTF,FXRU ETF,FXRU,295,15776442.3,797.7,793.4,800.0,798.8,796.0,800.0,19828,796.0,796.0,798.8,16607496.01,16607496.01,16607496.01,8298882.54
2019-09-02,TQTD,FXRU ETF,FXRU,13,2581.55,12.0,12.0,12.05,12.04,12.03,12.05,215,799.9,799.9,12.04,8524417.41,8524417.41,8524417.41,149924.51
2019-09-02,TQTE,FXRU ETF,FXRU,1,10980.0,10.98,10.98,10.98,10.912,10.9,10.98,1000,799.9,799.9,10.912,8524417.41,8524417.41,8524417.41,135838.07
2019-09-02,TQTF,FXRU ETF,FXRU,637,7547006.9,801.5,795.1,803.1,800.8,799.9,801.0,9442,799.9,799.9,800.8,8524417.41,8524417.41,8524417.41,9968435.88
2019-09-03,TQTD,FXRU ETF,FXRU,10,3696.26,12.04,12.0,12.05,12.11,12.08,12.05,307,804.5,804.5,12.11,9211069.74,9211069.74,9211069.74,149924.51
2019-09-03,TQTE,FXRU ETF,FXRU,2,241.78,10.99,10.99,10.99,11.025,10.995,10.99,22,804.5,804.5,11.025,9211069.74,9211069.74,9211069.74,135838.07
2019-09-03,TQTF,FXRU ETF,FXRU,351,8947120.3,798.1,798.1,806.7,806.7,804.5,806.3,11120,804.5,804.5,806.7,9211069.74,9211069.74,9211069.74,9968435.88
2019-09-04,TQTD,FXRU ETF,FXRU,14,33134.3,12.06,12.06,12.09,11.93,11.98,12.09,2744,801.3,801.3,11.93,26044456.39,26044456.39,26044456.39,149924.51
2019-09-04,TQTE,FXRU ETF,FXRU,3,613.78,10.98,10.96,10.98,10.907,10.947000000000001,10.96,56,801.3,801.3,10.907,26044456.39,26044456.39,26044456.39,135838.07
2019-09-04,TQTF,FXRU ETF,FXRU,590,23782602.5,802.6,797.1,806.8,798.4,801.3,798.4,29701,801.3,801.3,798.4,26044456.39,26044456.39,26044456.39,9968435.88
2019-09-05,TQTD,FXRU ETF,FXRU,10,4222.85,12.1,12.09,12.1,12.0,11.98,12.1,349,796.8,796.8,12.0,11168213.88,11168213.88,11168213.88,149924.51
2019-09-05,TQTE,FXRU ETF,FXRU,3,5427.74,10.95,10.94,10.95,10.922,10.905,10.94,496,796.8,796.8,10.922,11168213.88,11168213.88,11168213.88,135838.07
2019-09-05,TQTF,FXRU ETF,FXRU,407,10490822.2,795.0,794.4,803.9,798.0,796.8,798.0,13172,796.8,796.8,798.0,11168213.88,11168213.88,11168213.88,9968435.88
2019-09-06,TQTD,FXRU ETF,FXRU,8,387.08,12.1,12.06,12.1,12.06,12.0,12.06,32,793.0,793.0,12.06,41380164.25,41380164.25,41380164.25,149924.51
2019-09-06,TQTE,FXRU ETF,FXRU,3,537.02,10.97,10.95,10.97,10.931,10.880999999999998,10.95,49,793.0,793.0,10.931,41380164.25,41380164.25,41380164.25,135838.07
2019-09-06,TQTF,FXRU ETF,FXRU,606,41315460.6,792.9,790.0,798.3,796.6,793.0,793.1,52104,793.0,793.0,796.6,41380164.25,41380164.25,41380164.25,9968435.88
2019-09-09,TQTD,FXRU ETF,FXRU,17,33698.26,12.02,12.02,12.1,11.98,12.0,12.1,2785,791.7,791.7,11.98,13055745.99,13055745.99,13055745.99,149924.51
2019-09-09,TQTE,FXRU ETF,FXRU,1,10.96,10.96,10.96,10.96,10.845,10.862,10.96,1,791.7,791.7,10.845,13055745.99,13055745.99,13055745.99,135838.07
2019-09-09,TQTF,FXRU ETF,FXRU,437,10830926.0,793.1,788.0,793.1,790.5,791.7,790.9,13704,791.7,791.7,790.5,13055745.99,13055745.99,13055745.99,9968435.88
2019-09-10,TQTD,FXRU ETF,FXRU,6,1498.14,12.06,12.06,12.1,12.04,12.04,12.08,124,789.6,789.6,12.04,5861970.63,5861970.63,5861970.63,149924.51
2019-09-10,TQTE,FXRU ETF,FXRU,0,0.0,,,,10.911,10.917,,0,789.6,789.6,10.911,5861970.63,5861970.63,5861970.63,135838.07
2019-09-10,TQTF,FXRU ETF,FXRU,304,5763737.9,790.5,786.1,791.7,789.2,789.6,789.2,7300,789.6,789.6,789.2,5861970.63,5861970.63,5861970.63,9968435.88
2019-09-11,TQTD,FXRU ETF,FXRU,17,9340.2,12.09,12.06,12.09,12.05,12.06,12.08,773,789.0,789.0,12.05,8035588.66,8035588.66,8035588.66,149924.51
2019-09-11,TQTE,FXRU ETF,FXRU,4,2101.4,10.95,10.94,10.95,10.91,10.912,10.95,192,789.0,789.0,10.91,8035588.66,8035588.66,8035588.66,135838.07
2019-09-11,TQTF,FXRU ETF,FXRU,383,7272433.1,789.8,786.1,790.5,788.8,789.0,788.5,9220,789.0,789.0,788.8,8035588.66,8035588.66,8035588.66,9968435.88
2019-09-12,TQTD,FXRU ETF,FXRU,25,10408.38,12.09,12.01,12.09,12.03,12.01,12.09,862,785.5,785.5,12.03,11730058.38,11730058.38,11730058.38,149924.51
2019-09-12,TQTE,FXRU ETF,FXRU,6,1240.26,10.97,10.89,11.0,10.901,10.876,10.95,113,785.5,785.5,10.901,11730058.38,11730058.38,11730058.38,135838.07
2019-09-12,TQTF,FXRU ETF,FXRU,620,10959439.7,790.5,781.9,790.5,787.3,785.5,783.4,13958,785.5,785.5,787.3,11730058.38,11730058.38,11730058.38,9968435.88
2019-09-13,TQTD,FXRU ETF,FXRU,16,26402.56,12.1,12.07,12.1,11.9,11.93,12.09,2183,778.1,778.1,11.9,14162091.95,14162091.95,14162091.95,149924.51
2019-09-13,TQTE,FXRU ETF,FXRU,0,0.0,,,,10.804,10.832,,0,778.1,778.1,10.804,14162091.95,14162091.95,14162091.95,135838.07
2019-09-13,TQTF,FXRU ETF,FXRU,622,12440885.3,782.5,774.5,782.5,776.0,778.1,776.0,16019,778.1,778.1,776.0,14162091.95,14162091.95,14162091.95,9968435.88
2019-09-16,TQTD,FXRU ETF,FXRU,14,15679.81,12.09,12.07,12.09,11.97,11.98,12.08,1298,772.5,772.5,11.97,35640094.73,35640094.73,35640094.73,149924.51
2019-09-16,TQTE,FXRU ETF,FXRU,2,28241.92,10.9,10.9,10.92,10.79,10.799000000000001,10.92,2591,772.5,772.5,10.79,35640094.73,35640094.73,35640094.73,135838.07
2019-09-16,TQTF,FXRU ETF,FXRU,1515,32609035.8,763.0,763.0,774.9,771.8,772.5,771.7,42250,772.5,772.5,771.8,35640094.73,35640094.73,35640094.73,9968435.88
2019-09-17,TQTD,FXRU ETF,FXRU,22,18420.15,12.09,12.07,12.09,12.09,12.14,12.09,1524,774.8,774.8,12.09,13146157.02,13146157.02,13146157.02,149924.51
2019-09-17,TQTE,FXRU ETF,FXRU,11,4102.63,10.97,10.92,10.97,10.923,10.963,10.92,375,774.8,774.8,10.923,13146157.02,13146157.02,13146157.02,135838.07
2019-09-17,TQTF,FXRU ETF,FXRU,479,11680519.6,777.8,771.3,777.8,771.9,774.8,777.0,15069,774.8,774.8,771.9,13146157.02,13146157.02,13146157.02,9968435.88
2019-09-18,TQTD,FXRU ETF,FXRU,10,17536.62,12.09,12.06,12.09,12.09,12.11,12.09,1453,776.3,776.3,12.09,11912480.33,11912480.33,11912480.33,149924.51
2019-09-18,TQTE,FXRU ETF,FXRU,3,371.8,10.93,10.93,10.94,10.984000000000002,10.995,10.93,34,776.3,776.3,10.984000000000002,11912480.33,11912480.33,11912480.33,135838.07
2019-09-18,TQTF,FXRU ETF,FXRU,478,10761758.9,780.0,775.0,790.5,775.5,776.3,775.9,13859,776.3,776.3,775.5,11912480.33,11912480.33,11912480.33,9968435.88
2019-09-19,TQTD,FXRU ETF,FXRU,11,15252.8,12.01,12.01,12.09,11.97,12.01,12.06,1262,774.0,774.0,11.97,7821326.35,7821326.35,7821326.35,149924.51
2019-09-19,TQTE,FXRU ETF,FXRU,0,0.0,,,,10.83,10.865,,0,774.0,774.0,10.83,7821326.35,7821326.35,7821326.35,135838.07
2019-09-19,TQTF,FXRU ETF,FXRU,366,6838603.7,775.0,771.2,777.5,771.5,774.0,771.7,8843,774.0,774.0,771.5,7821326.35,7821326.35,7821326.35,9968435.88
2019-09-20,TQTD,FXRU ETF,FXRU,13,13237.13,12.09,12.07,12.09,12.03,12.02,12.07,1095,771.6,771.6,12.03,20098142.4,20098142.4,20098142.4,149924.51
2019-09-20,TQTE,FXRU ETF,FXRU,3,2764.36,10.93,10.93,10.97,10.89,10.878,10.97,252,771.6,771.6,10.89,20098142.4,20098142.4,20098142.4,135838.07
2019-09-20,TQTF,FXRU ETF,FXRU,364,19051959.0,772.9,768.3,779.8,772.5,771.6,772.6,24699,771.6,771.6,772.5,20098142.4,20098142.4,20098142.4,9968435.88
2019-09-23,TQTD,FXRU ETF,FXRU,13,7011.67,12.08,12.06,12.11,12.08,12.1,12.09,581,772.7,772.7,12.08,14049302.99,14049302.99,14049302.99,149924.51
2019-09-23,TQTE,FXRU ETF,FXRU,3,1145.04,11.01,11.01,11.01,10.93,10.946,11.01,104,772.7,772.7,10.93,14049302.99,14049302.99,14049302.99,135838.07
2019-09-23,TQTF,FXRU ETF,FXRU,334,13520780.0,772.6,770.0,778.0,771.6,772.7,771.3,17496,772.7,772.7,771.6,14049302.99,14049302.99,14049302.99,9968435.88
2019-09-24,TQTD,FXRU ETF,FXRU,10,3122.71,12.09,12.05,12.09,12.06,12.04,12.08,259,769.9,769.9,12.06,9889731.55,9889731.55,9889731.55,149924.51
2019-09-24,TQTE,FXRU ETF,FXRU,3,426.27,10.93,10.93,10.93,10.974,10.955,10.93,39,769.9,769.9,10.974,9889731.55,9889731.55,9889731.55,135838.07
2019-09-24,TQTF,FXRU ETF,FXRU,341,9660092.4,777.9,769.0,777.9,771.2,769.9,772.1,12548,769.9,769.9,771.2,9889731.55,9889731.55,9889731.55,9968435.88
2019-09-25,TQTD,FXRU ETF,FXRU,14,4799.7,12.09,12.06,12.09,12.17,12.18,12.09,397,775.9,775.9,12.17,6641291.56,6641291.56,6641291.56,149924.51
2019-09-25,TQTE,FXRU ETF,FXRU,9,800.8,10.99,10.92,10.99,11.074000000000002,11.082,10.99,73,775.9,775.9,11.074000000000002,6641291.56,6641291.56,6641291.56,135838.07
2019-09-25,TQTF,FXRU ETF,FXRU,323,6279450.4,772.3,772.3,777.9,775.4,775.9,775.9,8089,775.9,775.9,775.4,6641291.56,6641291.56,6641291.56,9968435.88
2019-09-26,TQTD,FXRU ETF,FXRU,6,820.9,12.07,12.02,12.11,12.08,12.08,12.08,68,775.5,775.5,12.08,3407765.9,3407765.9,3407765.9,149924.51
2019-09-26,TQTE,FXRU ETF,FXRU,3,2459.68,11.03,11.02,11.03,10.984000000000002,10.987,11.03,223,775.5,775.5,10.984000000000002,3407765.9,3407765.9,3407765.9,135838.07
2019-09-26,TQTF,FXRU ETF,FXRU,274,3181453.6,777.9,773.8,777.9,775.3,775.5,775.1,4103,775.5,775.5,775.3,3407765.9,3407765.9,3407765.9,9968435.88
2019-09-27,TQTD,FXRU ETF,FXRU,23,13531.06,12.11,12.06,12.54,12.1,12.1,12.08,1109,777.8,777.8,12.1,13587397.2,13587397.2,13587397.2,149924.51
2019-09-27,TQTE,FXRU ETF,FXRU,2,22.09,11.05,11.04,11.05,11.049000000000001,11.050999999999998,11.04,2,777.8,777.8,11.049000000000001,13587397.2,13587397.2,13587397.2,135838.07
2019-09-27,TQTF,FXRU ETF,FXRU,373,12715946.8,778.5,770.1,779.9,777.7,777.8,777.2,16358,777.8,777.8,777.7,13587397.2,13587397.2,13587397.2,9968435.88
2019-09-30,TQTD,FXRU ETF,FXRU,14,33932.72,12.08,12.08,12.08,12.12,12.13,12.08,2809,781.6,781.6,12.12,12014194.06,12014194.06,12014194.06,149924.51
2019-09-30,TQTE,FXRU ETF,FXRU,7,2190.6,11.05,11.05,11.1,11.104000000000001,11.116,11.07,198,781.6,781.6,11.104000000000001,12014194.06,12014194.06,12014194.06,135838.07
2019-09-30,TQTF,FXRU ETF,FXRU,356,9674363.1,779.7,777.1,800.0,780.8,781.6,782.5,12364,781.6,781.6,780.8,12014194.06,12014194.06,12014194.06,9968435.88
2019-10-01,TQTD,FXRU ETF,FXRU,5,12661.38,12.07,12.02,12.07,12.2,12.16,12.07,1049,786.2,786.2,12.2,12480016.35,12480016.35,12480016.35,177557.89
2019-10-01,TQTE,FXRU ETF,FXRU,0,0.0,,,,11.147,11.117,,0,786.2,786.2,11.147,12480016.35,12480016.35,12480016.35,162301.6
2019-10-01,TQTF,FXRU ETF,FXRU,337,11661575.9,781.9,781.9,788.4,788.3,786.2,788.4,14825,786.2,786.2,788.3,12480016.35,12480016.35,12480016.35,11477466.12
2019-10-02,TQTD,FXRU ETF,FXRU,19,22789.57,12.09,12.05,12.09,12.11,12.11,12.09,1885,787.9,787.9,12.11,13943902.13,13943902.13,13943902.13,177557.89
2019-10-02,TQTE,FXRU ETF,FXRU,4,44.03,11.001,11.001,11.02,11.12,11.122,11.02,4,787.9,787.9,11.12,13943902.13,13943902.13,13943902.13,162301.6
2019-10-02,TQTF,FXRU ETF,FXRU,383,12457933.9,789.9,785.0,790.0,787.8,787.9,787.8,15808,787.9,787.9,787.8,13943902.13,13943902.13,13943902.13,11477466.12
2019-10-03,TQTD,FXRU ETF,FXRU,14,30999.63,12.09,12.01,12.09,12.03,12.01,12.01,2580,786.2,786.2,12.03,7366974.99,7366974.99,7366974.99,177557.89
2019-10-03,TQTE,FXRU ETF,FXRU,3,4939.99,11.009,11.0,11.01,11.012,11.001,11.0,449,786.2,786.2,11.012,7366974.99,7366974.99,7366974.99,162301.6
2019-10-03,TQTF,FXRU ETF,FXRU,238,4985316.5,786.3,784.8,789.0,787.0,786.2,787.0,6341,786.2,786.2,787.0,7366974.99,7366974.99,7366974.99,11477466.12
2019-10-04,TQTD,FXRU ETF,FXRU,17,37935.39,12.09,12.05,12.09,12.02,12.04,12.05,3138,784.2,784.2,12.02,13363516.17,13363516.17,13363516.17,177557.89
2019-10-04,TQTE,FXRU ETF,FXRU,0,0.0,,,,10.979000000000001,10.999,,0,784.2,784.2,10.979000000000001,13363516.17,13363516.17,13363516.17,162301.6
2019-10-04,TQTF,FXRU ETF,FXRU,833,10892738.7,787.0,780.2,787.0,782.8,784.2,780.2,13903,784.2,784.2,782.8,13363516.17,13363516.17,13363516.17,11477466.12
2019-10-07,TQTD,FXRU ETF,FXRU,22,21223.05,12.13,12.06,12.25,12.06,12.07,12.1,1754,785.0,785.0,12.06,6695647.39,6695647.39,6695647.39,177557.89
2019-10-07,TQTE,FXRU ETF,FXRU,6,1255.5,11.03,11.01,11.03,10.988,11.003,11.01,114,785.0,785.0,10.988,6695647.39,6695647.39,6695647.39,162301.6
2019-10-07,TQTE,FXRU ETF,FXRU,6,1255.5,11.03,11.01,11.03,10.988,11.003,11.01,114,785.0,785.0,10.988,6695647.39,6695647.39,6695647.39,162301.6
2019-10-07,TQTF,FXRU ETF,FXRU,325,5225931.4,780.1,780.1,795.0,784.0,785.0,783.5,6661,785.0,785.0,784.0,6695647.39,6695647.39,6695647.39,11477466.12
2019-10-08,TQTD,FXRU ETF,FXRU,17,18303.88,12.1,12.06,12.1,12.16,12.08,12.1,1513,783.1,783.1,12.16,17937114.08,17937114.08,17937114.08,177557.89
2019-10-08,TQTE,FXRU ETF,FXRU,0,0.0,,,,11.084000000000001,11.007,,0,783.1,783.1,11.084000000000001,17937114.08,17937114.08,17937114.08,162301.6
2019-10-08,TQTF,FXRU ETF,FXRU,279,16750548.6,783.5,781.2,788.9,788.6,783.1,788.6,21391,783.1,783.1,788.6,17937114.08,17937114.08,17937114.08,11477466.12
2019-10-09,TQTD,FXRU ETF,FXRU,28,522382.36,12.1,12.1,12.15,12.08,12.1,12.1,43172,784.9,784.9,12.08,37257057.13,37257057.13,37257057.13,177557.89
2019-10-09,TQTE,FXRU ETF,FXRU,0,0.0,,,,11.003,11.017999999999999,,0,784.9,784.9,11.003,37257057.13,37257057.13,37257057.13,162301.6
2019-10-09,TQTF,FXRU ETF,FXRU,217,3371576.1,787.9,783.1,788.0,783.8,784.9,784.0,4295,784.9,784.9,783.8,37257057.13,37257057.13,37257057.13,11477466.12
2019-10-10,TQTD,FXRU ETF,FXRU,13,18573.8,12.1,12.05,12.1,11.93,12.01,12.1,1537,781.8,781.8,11.93,8448393.15,8448393.15,8448393.15,177557.89
2019-10-10,TQTE,FXRU ETF,FXRU,4,6018.09,10.98,10.97,11.0,10.872,10.940999999999999,11.0,548,781.8,781.8,10.872,8448393.15,8448393.15,8448393.15,162301.6
2019-10-10,TQTF,FXRU ETF,FXRU,350,6809284.2,783.1,776.6,783.8,776.8,781.8,779.0,8722,781.8,781.8,776.8,8448393.15,8448393.15,8448393.15,11477466.12
2019-10-11,TQTD,FXRU ETF,FXRU,4,2020.67,12.1,12.07,12.1,11.95,11.98,12.1,167,775.4,775.4,11.95,13385096.75,13385096.75,13385096.75,177557.89
2019-10-11,TQTE,FXRU ETF,FXRU,6,2494.53,10.98,10.95,10.99,10.847000000000001,10.875,10.96,227,775.4,775.4,10.847000000000001,13385096.75,13385096.75,13385096.75,162301.6
2019-10-11,TQTF,FXRU ETF,FXRU,496,13076415.6,776.5,773.1,778.4,773.4,775.4,773.5,16868,775.4,775.4,773.4,13385096.75,13385096.75,13385096.75,11477466.12
2019-10-14,TQTD,FXRU ETF,FXRU,20,51829.84,12.11,12.07,12.11,12.11,12.1,12.11,4284,777.3,777.3,12.11,10628410.47,10628410.47,10628410.47,177557.89
2019-10-14,TQTE,FXRU ETF,FXRU,5,3645.39,10.989,10.979000000000001,10.989,10.995,10.989,10.98,332,777.3,777.3,10.995,10628410.47,10628410.47,10628410.47,162301.6
2019-10-14,TQTF,FXRU ETF,FXRU,534,7041869.4,773.1,773.0,779.5,777.7,777.3,777.0,9058,777.3,777.3,777.7,10628410.47,10628410.47,10628410.47,11477466.12
2019-10-15,TQTD,FXRU ETF,FXRU,13,24195.72,12.1,12.1,12.11,12.1,12.1,12.11,1998,778.5,778.5,12.1,11724332.7,11724332.7,11724332.7,177557.89
2019-10-15,TQTE,FXRU ETF,FXRU,5,3628.2,10.99,10.975,11.03,10.981,10.975999999999999,10.975,330,778.5,778.5,10.981,11724332.7,11724332.7,11724332.7,162301.6
2019-10-15,TQTF,FXRU ETF,FXRU,552,9909620.3,778.3,775.1,780.2,778.9,778.5,778.0,12732,778.5,778.5,778.9,11724332.7,11724332.7,11724332.7,11477466.12
2019-10-16,TQTD,FXRU ETF,FXRU,21,23791.46,12.12,12.1,12.12,12.12,12.11,12.12,1963,778.2,778.2,12.12,10211336.44,10211336.44,10211336.44,177557.89
2019-10-16,TQTE,FXRU ETF,FXRU,4,1031.17,10.97,10.96,10.97,10.988,10.985,10.96,94,778.2,778.2,10.988,10211336.44,10211336.44,10211336.44,162301.6
2019-10-16,TQTF,FXRU ETF,FXRU,348,8609565.3,778.9,775.5,780.0,778.5,778.2,776.0,11064,778.2,778.2,778.5,10211336.44,10211336.44,10211336.44,11477466.12
2019-10-17,TQTD,FXRU ETF,FXRU,19,6635.86,12.13,12.13,12.14,12.07,12.06,12.14,547,776.3,776.3,12.07,8055162.1,8055162.1,8055162.1,177557.89
2019-10-17,TQTE,FXRU ETF,FXRU,1,10.92,10.92,10.92,10.92,10.933,10.925,10.92,1,776.3,776.3,10.933,8055162.1,8055162.1,8055162.1,162301.6
2019-10-17,TQTF,FXRU ETF,FXRU,340,7627398.5,776.0,772.6,780.0,776.8,776.3,776.7,9829,776.3,776.3,776.8,8055162.1,8055162.1,8055162.1,11477466.12
2019-10-18,TQTD,FXRU ETF,FXRU,27,18377.37,12.14,12.06,12.15,12.14,12.13,12.15,1516,776.5,776.5,12.14,9531835.47,9531835.47,9531835.47,177557.89
2019-10-18,TQTE,FXRU ETF,FXRU,4,4044.32,10.92,10.9,10.92,10.96,10.950999999999999,10.9,371,776.5,776.5,10.96,9531835.47,9531835.47,9531835.47,162301.6
2019-10-18,TQTF,FXRU ETF,FXRU,291,8068667.6,779.9,775.4,781.2,777.1,776.5,777.1,10389,776.5,776.5,777.1,9531835.47,9531835.47,9531835.47,11477466.12
2019-10-21,TQTD,FXRU ETF,FXRU,31,33637.44,12.16,12.08,12.17,12.13,12.11,12.17,2767,774.6,774.6,12.13,15282073.36,15282073.36,15282073.36,177557.89
2019-10-21,TQTE,FXRU ETF,FXRU,1,10.88,10.88,10.88,10.88,10.905,10.89,10.88,1,774.6,774.6,10.905,15282073.36,15282073.36,15282073.36,162301.6
2019-10-21,TQTF,FXRU ETF,FXRU,624,13130043.9,781.0,773.0,781.2,775.7,774.6,775.7,16961,774.6,774.6,775.7,15282073.36,15282073.36,15282073.36,11477466.12
2019-10-22,TQTD,FXRU ETF,FXRU,10,3225.05,12.17,12.17,12.17,12.14,12.15,12.17,265,775.0,775.0,12.14,10262628.31,10262628.31,10262628.31,177557.89
2019-10-22,TQTE,FXRU ETF,FXRU,4,1016.49,10.93,10.93,10.93,10.877,10.89,10.93,93,775.0,775.0,10.877,10262628.31,10262628.31,10262628.31,162301.6
2019-10-22,TQTF,FXRU ETF,FXRU,491,9984654.0,778.5,773.3,778.5,774.1,775.0,773.8,12884,775.0,775.0,774.1,10262628.31,10262628.31,10262628.31,11477466.12
2019-10-23,TQTD,FXRU ETF,FXRU,35,13190.8,12.16,12.15,12.17,12.21,12.21,12.17,1084,777.1,777.1,12.21,10332642.16,10332642.16,10332642.16,177557.89
2019-10-23,TQTE,FXRU ETF,FXRU,0,0.0,,,,10.957,10.958,,0,777.1,777.1,10.957,10332642.16,10332642.16,10332642.16,162301.6
